timestamp,current,voltage,soc
4/13/2022 0:07,0,969.3,53.5
4/13/2022 0:07,0,969.3342165,53.5
4/13/2022 0:07,0,969.4524559,53.5
4/13/2022 0:07,10.30941937,971.3100507,53.5
4/13/2022 0:07,10.45065591,971.5637556,53.5
4/13/2022 0:07,17.82943019,972.9294302,53.5
4/13/2022 0:07,16.32163324,972.8367207,53.5
4/13/2022 0:07,14.9209838,972.8580324,53.5
4/13/2022 0:07,0,970.5966349,53.5
4/13/2022 0:08,0,970.4827307,53.5
4/13/2022 0:08,0,970.4,53.5
4/13/2022 0:08,0,970.4665629,53.5
4/13/2022 0:08,0,970.5,53.5
4/13/2022 0:08,0,970.5,53.5
4/13/2022 0:08,0,970.5,53.5
4/13/2022 0:08,0,970.5604638,53.5
4/13/2022 0:08,0,970.6,53.5
4/13/2022 0:08,0,970.5934539,53.5
4/13/2022 0:08,0,970.5312734,53.5
4/13/2022 0:08,0,970.6,53.5
4/13/2022 0:08,0,970.6,53.5
4/13/2022 0:08,0,970.6066038,53.5
4/13/2022 0:08,0,970.6709204,53.5
4/13/2022 0:08,0,970.6469401,53.5
4/13/2022 0:08,0,970.7,53.5
4/13/2022 0:08,0,970.7,53.5
4/13/2022 0:08,0,970.7223881,53.5
4/13/2022 0:08,0,970.7532629,53.5
4/13/2022 0:08,0,970.7711706,53.5
4/13/2022 0:08,0,970.8,53.5
4/13/2022 0:08,0,970.8905388,53.5
4/13/2022 0:08,0,970.8,53.5
4/13/2022 0:08,0,970.8,53.5
4/13/2022 0:08,0,970.8,53.5
4/13/2022 0:08,0,970.9,53.5
4/13/2022 0:08,0,970.9,53.5
4/13/2022 0:08,0,970.9,53.5
4/13/2022 0:08,0,970.9,53.5
4/13/2022 0:08,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.9,53.5
4/13/2022 0:09,0,970.965249,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,970.9151771,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,-0.169328277,971,53.5
4/13/2022 0:09,-0.2,971,53.5
4/13/2022 0:09,-0.2,971,53.5
4/13/2022 0:09,-0.2,971,53.5
4/13/2022 0:09,-0.2,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,-0.05455689,971,53.5
4/13/2022 0:09,-0.093426022,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:09,0,971,53.5
4/13/2022 0:10,0,971,53.5
4/13/2022 0:10,0,971,53.5
4/13/2022 0:10,0,971,53.5
4/13/2022 0:10,0,971.0494975,53.5
4/13/2022 0:10,-0.100564267,971.0994357,53.5
4/13/2022 0:10,-0.2,971,53.5
4/13/2022 0:10,0,971.0027621,53.5
4/13/2022 0:10,0,971.1568844,53.5
4/13/2022 0:10,0,971,53.5
4/13/2022 0:10,0,971,53.5
4/13/2022 0:10,0,971,53.5
4/13/2022 0:10,-0.2,971,53.5
4/13/2022 0:10,-0.2,971,53.5
4/13/2022 0:10,-0.2,971.109596,53.5
4/13/2022 0:10,-0.054833226,971.0548332,53.5
4/13/2022 0:10,-0.191408738,971.1914087,53.5
4/13/2022 0:10,-0.2,971.0439423,53.5
4/13/2022 0:10,-0.105256563,971.2,53.5
4/13/2022 0:10,0,971.0548528,53.5
4/13/2022 0:10,-0.195984965,971.195985,53.5
4/13/2022 0:10,-0.2,971.2,53.5
4/13/2022 0:10,-0.123154569,971.1231546,53.5
4/13/2022 0:10,-0.129620261,971.1296203,53.5
4/13/2022 0:10,-0.2,971.018593,53.5
4/13/2022 0:10,-0.2,971.167436,53.5
4/13/2022 0:10,-0.2,971.0824045,53.5
4/13/2022 0:10,-0.2,971.0679527,53.5
4/13/2022 0:10,-0.018590136,971,53.5
4/13/2022 0:10,-0.2,971.1913371,53.5
4/13/2022 0:10,-0.2,971,53.5
4/13/2022 0:11,-0.2,971.1114857,53.5
4/13/2022 0:11,-0.038725788,971.2,53.5
4/13/2022 0:11,-0.011257055,971.2,53.5
4/13/2022 0:11,-0.137965873,971.2,53.5
4/13/2022 0:11,-0.103357998,971.2,53.5
4/13/2022 0:11,-0.054579904,971.2,53.5
4/13/2022 0:11,-0.198230096,971.2,53.5
4/13/2022 0:11,-0.149875291,971.2,53.5
4/13/2022 0:11,-0.099687703,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.024436109,971.2,53.5
4/13/2022 0:11,-0.124890275,971.2,53.5
4/13/2022 0:11,-0.126051485,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.122229168,971.2,53.5
4/13/2022 0:11,-0.129538281,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.2,971.2,53.5
4/13/2022 0:11,-0.088916717,971.2,53.5
4/13/2022 0:11,0,971.2,53.5
4/13/2022 0:11,0.204171994,971.2360304,53.5
4/13/2022 0:11,5.001305511,972.0620318,53.5
4/13/2022 0:11,10.46557186,972.9846494,53.5
4/13/2022 0:11,15.08121465,973.7432638,53.5
4/13/2022 0:11,16.00225151,974.2005003,53.5
4/13/2022 0:11,16.23544112,974.3476518,53.6
4/13/2022 0:11,11.19649557,973.6,53.6
4/13/2022 0:12,10.64890556,973.6,53.6
4/13/2022 0:12,14.17470471,974.1964587,53.6
4/13/2022 0:12,9.602751759,973.57192,53.6
4/13/2022 0:12,11.60189273,973.9601893,53.6
4/13/2022 0:12,9.568014817,973.6396391,53.6
